Gene	A.1	A.2	A.3	B.1	B.2	B.3
Neb	1	4	9	12	0	10
4930573O16Rik	0	1	0	0	0	0
Arl5a	244	435	287	431	338	501
Cacnb4	2	11	14	13	13	7
Stam2	82	143	131	174	178	189
Fmnl2	171	179	146	270	507	359
Prpf40a	184	270	219	321	519	431
Arl6ip6	93	147	97	138	148	162
Rprm	61	58	39	94	25	88
Galnt13	1	10	9	4	3	2
Kcnj3	0	0	0	0	0	0
Nr4a2	66	197	131	80	48	70
BB557941	0	0	1	1	0	0
4930555B11Rik	0	0	2	2	0	0
Gpd2	267	428	303	478	378	526
Galnt5	0	0	0	2	0	0
Ermn	3	0	2	0	0	0
Cytip	322	436	267	587	362	517
Gm13546	2	2	3	11	1	6
Acvr1c	3	7	3	7	2	3
Gm13544	0	1	0	0	0	0
Acvr1	61	130	92	108	103	194
Upp2	0	0	0	0	0	0
Ccdc148	5	15	5	9	1	3
Pkp4	323	590	609	555	538	660
5330411J11Rik	0	1	0	0	0	0
Dapl1	8	16	17	9	5	20
Tanc1	293	533	425	446	381	548
Wdsub1	109	127	119	132	115	179
Baz2b	542	806	888	610	818	776
March7	106	162	143	152	283	239
Cd302	223	226	401	464	618	855
Ly75	4	11	6	6	10	10
Gm13580	5	3	8	6	1	7
Pla2r1	80	160	135	86	38	153
Itgb6	63	178	84	171	326	152
Rbms1	532	1186	735	1084	1701	1419
Gm13582	0	1	0	1	0	1
Tank	108	132	129	151	282	210
Psmd14	182	270	221	408	429	384
Tbr1	1	0	2	3	0	0
Slc4a10	0	0	0	0	0	0
Dpp4	233	410	228	320	114	470
Gcg	0	0	1	0	2	0
Fap	8	5	8	6	20	10
Ifih1	100	180	106	211	647	243
Gca	45	58	43	101	136	81
Kcnh7	0	0	0	0	0	0
Fign	67	154	128	135	55	157
Grb14	158	294	231	207	144	317
Cobll1	95	142	138	155	66	189
Slc38a11	0	0	3	2	1	0
Scn3a	202	425	281	243	28	311
Scn2a1	6	6	11	4	8	5
Csrnp3	1	2	6	2	2	1
Galnt3	41	54	40	36	57	45
Ttc21b	41	54	61	54	29	58
Scn1a	0	1	0	1	0	0
Gm13629	1	0	0	1	0	3
Scn9a	1	1	0	0	0	1
Scn7a	1056	3066	1469	1591	635	2294
Gm1322	2	0	2	0	0	0
Xirp2	13	31	12	16	6	5
B3galt1	12	11	12	20	10	14
Stk39	26	44	33	41	41	49
4933409G03Rik	0	0	0	0	0	0
4932414N04Rik	1	3	2	0	0	0
Cers6	8	11	13	21	60	21
Nostrin	124	305	153	245	194	275
Spc25	27	9	27	44	37	56
G6pc2	1	0	0	0	0	0
Abcb11	0	1	4	0	2	0
Dhrs9	0	0	6	11	13	10
Lrp2	98	158	167	246	93	375
Bbs5	6	16	17	14	17	17
Klhl41	1	6	10	12	0	0
Fastkd1	12	31	23	12	5	15
Ppig	423	631	622	653	794	767
Ccdc173	35	46	77	34	40	43
Phospho2	54	109	77	92	91	148
Klhl23	54	59	93	49	36	64
Ssb	886	1321	1221	1208	1849	1487
Mettl5	27	57	43	47	65	62
Ubr3	253	394	263	372	363	408
Myo3b	0	2	4	1	0	5
Sp5	12	19	6	35	36	61
1500002O10Rik	2	3	7	5	3	9
Erich2	74	34	125	85	25	55
Gad1	3	0	3	1	0	1
Gorasp2	441	729	623	872	1305	1066
Tlk1	147	253	173	293	222	264
Mettl8	35	52	84	53	36	60
Dcaf17	66	131	128	138	131	185
Cybrd1	48	70	65	68	29	85
Dync1i2	794	1287	1173	1451	1945	1771
Slc25a12	110	168	167	207	268	250
Hat1	67	86	78	143	184	170
Metap1d	34	74	84	51	76	56
Dlx1	1	1	0	0	0	0
Dlx1as	0	0	0	0	0	0
Dlx2	0	1	1	1	0	0
Gm1631	0	0	0	0	1	0
Itga6	602	1150	892	727	1530	1144
Pdk1	68	114	110	140	126	154
Rapgef4	257	387	402	312	331	414
B230120H23Rik	555	948	798	765	467	960
Cdca7	31	23	15	52	50	37
8430437L04Rik	0	1	1	1	0	0
Sp3	187	257	247	209	264	328
1700011J10Rik	43	46	64	59	46	76
Ola1	134	218	173	346	427	364
Sp9	0	0	0	0	0	0
Cir1	62	94	75	121	76	117
Scrn3	70	96	109	78	39	101
Gpr155	97	143	187	141	50	172
Wipf1	201	289	240	440	529	551
Chrna1	0	0	0	0	0	1
Gm13704	0	0	1	0	0	0
Chn1	72	99	79	112	77	126
Atf2	235	391	308	315	308	416
Atp5g3	2777	3732	2880	4675	4249	4744
4930441J16Rik	0	0	0	0	0	0
Lnp	69	96	123	85	119	112
Evx2	0	0	0	0	0	0
Hoxd13	0	0	0	0	0	0
Hoxd12	0	0	0	0	0	0
Hoxd11	0	1	2	1	0	0
Hoxd10	0	0	2	0	0	1
Hoxd9	3	1	1	1	0	1
Hoxd8	0	0	0	0	1	0
1700109F18Rik	0	0	0	0	1	0
Hoxd3	0	0	0	0	0	1
Hoxd4	3	2	4	3	1	2
Mir10b	0	0	0	0	0	0
Hoxd1	0	0	0	0	0	0
Mtx2	107	196	153	244	313	303
9430019J16Rik	0	0	0	0	0	0
Hnrnpa3	625	984	744	1159	1247	1336
Gm6793	0	0	0	0	0	0
Nfe2l2	510	733	820	806	1054	930
Agps	169	279	231	325	347	383
Ttc30b	39	70	72	77	36	61
Ttc30a2	0	0	0	0	0	0
Ttc30a1	10	16	26	21	25	16
Pde11a	0	0	1	0	0	0
Cyct	0	0	0	0	0	0
Rbm45	97	149	166	133	228	203
Osbpl6	190	289	335	268	70	272
Prkra	124	169	118	166	153	199
Dfnb59	0	0	1	0	0	3
Fkbp7	106	187	118	220	96	237
Plekha3	237	339	226	403	211	356
Ttn	156	259	208	210	133	58
Ccdc141	161	199	309	283	95	321
Sestd1	84	144	111	113	118	156
Zfp385b	17	35	15	51	25	61
Gm13944	0	0	0	0	0	0
Cwc22	24	51	29	53	69	48
Gm14461	0	0	0	0	0	0
Ube2e3	275	456	285	522	354	639
Itga4	154	180	139	212	241	285
Cerkl	0	0	0	0	0	0
Neurod1	3	0	1	0	0	0
Ssfa2	54	110	96	100	114	136
Ppp1r1c	0	0	0	0	0	0
Pde1a	21	37	47	42	27	56
Prdx6b	82	116	127	106	84	107
Dnajc10	272	368	371	422	454	491
Gm13752	0	1	0	0	0	0
Frzb	1	2	0	1	2	2
Nckap1	32	61	55	26	44	57
Dusp19	27	32	32	38	21	46
Nup35	70	91	68	123	112	143
Zfp804a	1	0	3	1	0	0
Zc3h15	400	581	490	666	764	689
Itgav	226	313	218	356	519	413
Fam171b	8	9	10	11	6	18
Zswim2	0	0	2	0	0	0
Calcrl	2650	3567	2062	4016	2989	4965
Tfpi	100	153	86	185	120	221
Gm13710	0	1	4	5	3	5
Ctnnd1	731	1167	1253	588	590	869
Gm13718	0	0	0	0	0	0
2700094K13Rik	112	127	96	195	162	219
Tmx2	125	184	195	168	218	237
Med19	71	114	146	141	188	173
Zdhhc5	127	234	150	234	308	271
Clp1	28	32	50	49	54	35
Ypel4	0	0	0	0	0	0
Mir130a	0	0	0	0	0	0
Serping1	1011	1382	933	2195	631	2159
Ube2l6	253	96	182	147	276	209
Smtnl1	1	1	1	0	0	0
Timm10	41	47	53	68	109	88
Slc43a1	3	2	3	3	0	0
Rtn4rl2	0	0	0	0	0	0
Slc43a3	500	680	355	1042	453	1042
Prg2	17	0	5	10	1	4
Prg3	0	0	0	0	0	0
P2rx3	1	1	3	0	0	0
Ssrp1	374	527	487	528	743	649
Tnks1bp1	39	56	61	78	55	73
4930443O20Rik	3	2	0	2	0	0
Aplnr	55	146	50	69	27	99
Lrrc55	0	0	1	1	1	4
Olfr987	0	0	0	0	0	0
Olfr988	0	0	0	0	0	0
Olfr992	0	0	0	0	0	0
Olfr993	0	0	0	0	0	0
Olfr994	0	0	0	0	0	0
Olfr995	0	0	0	0	0	0
4833423E24Rik	0	0	0	0	1	0
Olfr996	0	0	0	0	0	0
Olfr998	0	0	0	0	0	0
Olfr1000	0	0	0	0	0	0
Olfr1002	0	0	0	0	0	0
Olfr154	0	0	0	0	0	0
Olfr1006	0	0	0	0	0	0
Olfr1008	0	0	0	0	0	0
Olfr1009	0	0	0	0	0	0
Olfr1010	0	1	1	0	0	0
Olfr1012	0	0	0	0	0	0
Olfr1013	0	0	0	0	0	0
Olfr1014	0	0	0	0	0	0
Olfr1015	0	0	0	0	0	0
Olfr1016	0	0	0	0	0	0
Olfr1018	0	0	0	0	0	0
Olfr1019	0	0	0	0	0	0
Olfr1020	0	0	0	0	0	0
Olfr1022	0	0	0	0	0	0
Olfr1023	0	0	0	0	0	0
Olfr1024	0	0	0	0	0	0
Olfr1026	0	0	0	0	0	0
Olfr1028	0	0	0	0	0	0
Olfr1029	0	0	0	0	0	0
Olfr1030	0	0	0	0	0	0
Olfr1031	0	0	0	0	0	0
Olfr1032	0	0	0	0	0	0
Olfr1033	8	11	17	9	2	10
Olfr1034	0	0	0	0	0	0
Olfr1036	0	0	0	0	0	0
Olfr1037	0	0	0	0	0	0
Olfr1038-ps	0	0	0	0	0	0
Olfr1039	0	0	0	0	0	0
Olfr1040	0	0	0	0	0	0
Olfr1042	0	0	0	0	0	0
Olfr1043	0	0	0	0	0	0
Olfr1044	0	0	0	0	0	0
Olfr52	0	0	0	0	0	0
Olfr1045	0	0	0	0	0	0
Olfr1046	0	0	0	0	0	0
Olfr1047	0	0	0	0	0	0
Olfr1048	0	0	0	0	0	0
Olfr1049	0	0	0	0	0	0
Olfr1051	0	0	0	0	0	0
Olfr1052	0	0	0	0	0	0
Olfr1053	0	0	0	0	0	0
Olfr1054	0	0	0	0	0	0
Olfr1055	0	0	0	0	0	0
Olfr1056	0	0	0	0	0	0
Olfr1057	0	0	0	0	0	0
Olfr1058	0	0	0	0	0	0
Olfr1061	0	0	0	0	0	0
Olfr1062	0	0	0	0	0	0
Olfr1065	0	0	0	0	0	0
Olfr1066	2	0	4	0	0	0
Olfr228	0	0	0	0	0	0
Olfr1076	0	0	0	0	0	0
Olfr1077-ps1	0	0	0	0	0	0
Olfr1079	0	0	0	0	0	0
Olfr1080	0	0	0	0	0	0
Olfr1082	0	0	0	0	0	0
Olfr1084	0	0	0	0	0	0
Olfr1085	0	0	0	0	0	0
Olfr1086	0	0	0	0	0	0
Olfr1087	0	0	0	0	0	0
Olfr1089	0	0	0	0	0	0
Olfr1090	0	0	0	0	0	0
Olfr1093	0	0	0	0	0	0
Olfr141	0	0	0	0	0	0
Olfr1094	0	0	0	0	0	0
Olfr1095	0	0	0	0	0	0
Olfr1097	0	0	0	0	0	0
Olfr1098	0	0	0	0	0	0
Olfr1099	0	0	0	0	0	1
Olfr1100	0	0	0	0	0	0
Olfr1101	0	0	0	0	0	0
Olfr1102	0	0	0	0	0	0
Olfr1104	0	0	0	0	0	0
Olfr1105	0	0	0	0	0	0
Olfr1106	0	0	0	0	0	0
Olfr1107	0	0	0	0	0	0
Olfr1109	0	0	0	0	0	0
Olfr259	0	0	0	0	0	0
Olfr1110	0	0	0	0	0	0
Olfr1111	0	0	0	0	0	0
Olfr1112	0	0	0	0	0	0
Olfr1113	0	0	0	0	0	0
Olfr1115	0	0	0	0	0	0
Olfr1116-ps	0	0	0	0	0	0
Olfr1118	0	0	0	0	0	0
Olfr1120	0	0	0	0	0	0
Olfr1121	0	0	0	0	0	0
Olfr1122	0	0	0	0	0	0
Olfr1123	0	0	0	0	0	0
Olfr1124	0	0	1	0	0	0
Olfr1126	0	0	0	0	0	0
Pramel7	0	0	0	0	0	0
Pramel6	0	0	0	0	0	0
Olfr153	0	0	0	0	0	0
Olfr1128	0	0	0	0	0	0
Olfr1129	0	0	0	0	0	0
Olfr1130	0	0	0	0	0	0
Olfr1131	0	0	0	0	0	0
Olfr1132	0	0	0	0	0	0
Olfr1133	0	0	0	0	0	0
Olfr1134	0	0	0	0	0	0
Olfr1135	0	0	0	0	0	0
Olfr1136	0	0	0	0	0	0
Olfr1137	0	0	0	0	0	0
Olfr1138	0	0	0	0	0	0
Olfr1140	0	0	0	0	0	0
Olfr1141	0	0	0	0	0	0
Olfr152	0	0	0	0	0	0
Olfr1143	0	0	0	0	0	0
Olfr1145	0	0	0	0	0	0
Olfr1148	0	0	0	0	0	0
Olfr1151	0	0	0	0	0	0
Olfr1152	0	0	0	0	0	0
Olfr1153	0	0	0	0	0	0
Olfr1154	0	0	0	0	0	0
Olfr1155	0	0	0	0	0	0
Olfr1156	0	0	0	0	0	0
Olfr1157	0	0	0	0	0	0
Olfr74	0	0	0	0	0	0
Olfr1158	0	0	0	0	0	0
Olfr1160	0	0	0	0	0	0
Olfr1161	0	0	0	0	0	0
Olfr73	0	0	1	0	0	0
Olfr1162	0	0	0	0	0	0
Olfr1163	0	0	0	0	0	0
Olfr1164	0	0	0	0	0	0
Olfr1166	0	0	0	0	0	0
Olfr1167	0	0	0	0	0	0
Olfr1168	0	0	0	0	0	0
Olfr1170	0	0	0	0	0	0
Olfr1173	0	0	0	0	0	0
Olfr1176	0	0	0	0	0	0
Olfr1178	0	0	0	0	0	0
Olfr1179	0	0	0	0	0	0
Olfr1180	0	0	0	0	0	0
Olfr1181	0	0	0	0	0	0
Olfr1182	0	0	0	0	0	0
Olfr1183	0	0	0	0	0	0
Olfr1184	0	0	0	0	0	0
Olfr1186	0	0	0	0	0	0
Olfr1188	0	0	0	0	0	0
Olfr1189	0	0	0	0	0	0
Olfr1193	0	0	0	0	0	0
Olfr1195	0	0	0	0	0	0
Olfr1196	0	0	0	0	0	0
Olfr1197	0	0	0	0	0	0
Olfr1198	0	0	0	0	0	0
Olfr1199	0	0	0	0	0	0
Olfr1200	0	0	0	0	0	0
Olfr1201	0	0	0	0	0	0
Olfr1202	0	0	0	0	0	0
Olfr1205	0	0	0	0	0	0
Olfr1204	0	0	0	0	0	0
Olfr1206	0	0	0	0	0	0
Olfr1208	0	0	0	0	0	0
Olfr1209	0	0	0	0	0	0
Olfr1211	0	0	0	0	0	0
Olfr1212	0	0	0	0	0	0
Olfr1213	0	0	0	0	0	0
Olfr1214	0	0	0	0	0	0
Olfr1215	0	0	0	0	0	0
Olfr1216	0	0	0	0	0	0
Olfr1217	0	0	0	0	0	0
Olfr1218	0	0	0	0	0	0
Olfr1219	0	0	0	0	0	0
Olfr1220	0	0	0	0	0	0
Olfr1221	0	0	0	0	0	0
Olfr1222	0	0	0	0	0	0
Olfr1223	1	0	0	0	0	0
Olfr1225	0	0	0	0	0	0
Olfr1226	0	0	0	0	0	0
Olfr1228	0	0	0	0	0	0
Olfr1229	0	0	0	0	0	0
Olfr1230	1	0	0	0	0	0
Olfr1231	0	0	0	0	0	0
Olfr1232	0	0	0	0	0	0
Olfr1233	0	0	0	0	0	0
Olfr1234	0	0	0	0	0	0
Olfr1238	0	0	0	0	0	0
Olfr1239	0	0	0	0	0	0
Olfr1240	0	0	0	0	0	0
Olfr1241	0	0	0	0	0	0
Olfr1242	0	0	0	0	0	0
Olfr1243	0	0	0	0	0	0
Olfr1245	0	0	0	0	0	0
Olfr1246	0	0	0	0	0	0
Olfr1247	0	0	0	0	0	0
Olfr1248	0	0	0	0	0	0
Olfr1249	0	0	0	0	0	0
Olfr1250	0	0	0	0	0	0
Olfr1251	0	0	0	0	0	0
Olfr1252	0	0	0	0	0	0
Olfr1253	0	0	0	0	0	0
Olfr1254	0	0	0	0	0	0
Olfr1255	0	0	0	0	0	0
Olfr1256	0	0	0	0	0	0
Olfr48	0	0	0	0	0	0
Olfr1257	0	0	0	0	0	0
Olfr1258	0	0	0	0	0	0
Olfr1259	0	0	0	0	0	0
Olfr1260	0	0	0	0	0	0
Olfr1261	0	0	0	0	0	0
Olfr1262	0	0	0	0	0	0
Olfr1263	0	0	0	0	0	0
Olfr1264	0	0	0	0	0	0
Olfr1265	0	0	0	0	0	0
Olfr140	0	0	0	0	0	0
Olfr1269	0	0	0	0	0	0
Olfr32	0	0	0	0	0	0
Olfr1270	0	0	0	0	0	0
Olfr1506	0	0	0	0	0	0
Gm13769	0	0	0	0	0	0
Olfr142	0	0	0	0	0	0
Olfr1271	0	0	0	0	0	0
Olfr1272	0	0	0	0	0	0
Olfr1273-ps	0	0	0	0	0	0
Olfr1274-ps	0	0	0	0	0	0
Ptprj	34	72	54	62	86	105
Mir3110	0	0	0	0	0	0
Nup160	43	57	43	46	72	87
Fnbp4	145	217	237	198	345	298
Agbl2	52	54	76	31	13	56
Mtch2	163	220	214	312	300	371
C1qtnf4	2	4	5	6	2	3
Ndufs3	82	158	95	154	184	199
Kbtbd4	16	37	31	51	31	68
Ptpmt1	79	122	102	125	221	198
Celf1	818	1247	1553	1169	1343	1376
Rapsn	1	5	5	5	4	7
Psmc3	224	404	314	555	817	623
Slc39a13	133	213	177	215	216	275
Sfpi1	84	85	70	273	442	319
Mybpc3	42	44	35	30	40	18
Madd	92	175	134	171	161	183
Nr1h3	161	240	202	312	297	308
Acp2	206	321	277	465	911	627
Ddb2	25	42	67	47	30	62
A330069E16Rik	2	4	14	7	9	10
Pacsin3	81	117	124	101	83	119
Arfgap2	47	74	38	78	67	85
1110051M20Rik	50	82	80	79	52	104
Lrp4	509	738	785	665	221	967
Ckap5	100	143	94	151	115	182
Snord67	0	0	0	1	0	0
F2	1	1	5	1	0	1
Zfp408	9	20	22	36	33	50
Arhgap1	210	346	230	397	251	450
Atg13	106	143	131	171	130	221
Harbi1	14	21	33	19	12	31
Ambra1	30	34	30	38	45	64
Chrm4	0	0	0	0	0	0
Mdk	58	92	67	62	53	87
Dgkz	127	196	197	164	174	211
Creb3l1	38	116	92	121	305	136
Phf21a	213	412	354	438	385	537
Mir1955	0	0	0	0	0	0
Gyltl1b	9	17	9	11	6	5
Pex16	41	48	64	69	96	75
1700029I15Rik	1	6	5	9	2	8
Mapk8ip1	53	58	80	67	38	80
Cry2	280	328	465	341	203	363
D930015M05Rik	1	0	0	0	0	3
Slc35c1	153	147	197	166	168	202
Chst1	280	314	446	232	257	364
Syt13	0	0	0	2	2	2
Prdm11	0	1	0	0	5	1
Trp53i11	52	101	39	88	108	99
Tspan18	257	556	296	459	214	623
Gm13807	0	0	0	0	0	0
Cd82	29	37	31	57	31	49
Gm10804	0	0	0	0	0	0
Alx4	0	0	0	1	2	1
Ext2	155	296	212	259	315	321
Accs	18	15	26	25	25	36
Accsl	0	0	0	0	0	0
Gm13889	282	403	380	475	922	580
4921507L20Rik	0	0	0	0	0	0
Alkbh3	52	64	36	95	86	101
Hsd17b12	293	329	332	529	718	620
Mir129-2	0	0	0	0	0	0
Mir670	0	0	0	0	0	0
Ttc17	33	84	55	98	56	106
2810002D19Rik	15	21	11	41	21	33
Api5	150	287	260	305	429	362
Lrrc4c	15	12	16	6	6	16
B230118H07Rik	83	92	149	85	94	113
Rag2	0	0	0	0	0	0
Rag1	0	0	0	0	0	0
Traf6	32	68	57	45	78	66
Prr5l	251	239	249	214	268	281
Commd9	25	29	21	41	57	47
Ldlrad3	84	139	103	89	61	127
Trim44	192	367	251	390	291	473
Fjx1	8	27	2	9	24	14
Pamr1	110	96	110	90	25	102
Slc1a2	16	18	12	16	2	16
Cd44	577	746	750	1193	1804	1364
Pdhx	47	89	79	106	109	113
Apip	42	65	35	111	57	92
Ehf	48	52	85	64	95	77
A930006I01Rik	0	0	0	0	0	0
Elf5	33	69	80	61	20	65
Cat	602	876	839	934	276	872
Abtb2	23	51	31	61	138	39
Nat10	23	52	59	48	100	61
Caprin1	301	473	384	463	569	564
4930547E08Rik	0	0	0	0	0	0
Lmo2	236	311	228	252	292	429
Fbxo3	331	464	445	449	345	513
Cd59b	2	4	4	2	0	1
Cd59a	278	480	399	419	198	547
A930018P22Rik	0	0	0	1	0	0
D430041D05Rik	17	11	13	10	1	13
Hipk3	633	895	930	784	641	895
Mir1902	0	0	0	0	0	0
4930500J02Rik	0	0	0	0	0	0
Cstf3	112	172	154	210	207	214
Tcp11l1	0	4	1	5	8	4
Pin1-ps1	0	0	0	2	0	0
Depdc7	9	7	13	12	18	21
Qser1	147	263	247	268	192	337
Prrg4	3	1	2	6	3	0
Ccdc73	2	2	1	0	1	0
Eif3m	213	350	296	344	507	476
AI314831	1	0	1	0	0	0
Wt1	9	1	16	15	1	12
0610012H03Rik	0	0	0	0	0	0
Rcn1	212	406	331	408	422	418
Pax6os1	0	0	0	0	0	0
Pax6	0	0	0	0	0	0
Elp4	22	26	24	27	44	31
Immp1l	104	202	133	188	173	172
Dnajc24	7	33	21	41	51	49
Gm14015	1	0	0	0	2	0
Mpped2	45	98	52	69	19	90
Arl14ep	108	148	154	133	160	176
Fshb	0	0	0	0	1	0
Kcna4	2	2	6	0	3	0
Mettl15	20	35	25	21	30	40
Kif18a	10	10	13	22	22	16
Bdnf	219	356	273	236	227	343
Lin7c	279	517	379	454	441	513
Gm13939	0	0	0	0	0	0
Lgr4	18	31	22	34	18	36
Ccdc34	73	112	111	126	122	160
1700024P03Rik	0	0	0	0	0	0
Bbox1	2	4	10	5	0	9
Fibin	307	399	374	454	141	530
Slc5a12	48	63	57	42	1	58
Ano3	4	0	0	0	0	3
Muc15	0	0	0	0	0	0
4930430A15Rik	0	2	2	0	0	0
Olfr1275	0	0	0	0	0	0
Olfr1276	0	0	0	0	0	0
Olfr1277	0	0	0	0	0	0
Olfr1278	0	0	0	0	0	0
Olfr1279	0	0	0	0	0	0
Olfr1280	0	0	0	0	0	0
Olfr1281	0	0	0	0	0	0
Olfr1282	0	0	0	0	0	0
Olfr1283	0	0	0	0	0	0
Olfr1284	0	0	0	0	0	0
Olfr1286	0	0	0	0	0	0
Olfr1287	0	0	0	0	0	0
Olfr1288	0	0	0	0	0	0
Olfr1289	0	0	0	0	0	0
Olfr1290	0	0	0	0	0	0
Olfr1294	0	0	0	0	0	0
Olfr1295	0	0	0	0	0	0
Olfr1297	0	0	0	0	0	0
Olfr1298	0	0	0	0	0	0
Olfr1299	0	0	1	0	0	0
Olfr1300-ps1	0	0	0	0	0	0
Olfr1301	0	0	0	0	0	0
Olfr1302	0	0	0	0	0	0
Olfr1303	0	0	0	0	0	0
Olfr1305	0	0	0	0	0	0
Olfr1306	0	0	0	0	0	0
Olfr1307	0	0	0	0	0	0
Olfr1308	0	0	0	0	0	0
Olfr1309	0	0	0	0	0	0
Olfr1310	0	0	0	0	0	0
Olfr1311	0	0	0	0	0	0
Olfr1312	0	0	0	0	0	0
Olfr1313	0	0	0	0	0	0
Olfr1314	0	0	0	0	0	0
Olfr1316	0	0	0	0	0	0
Olfr1317	0	0	0	0	0	0
Olfr1318	0	0	0	0	0	0
Lpcat4	0	0	0	0	1	0
BC125332	0	0	1	0	0	0
Nop10	522	591	645	659	684	741
Slc12a6	135	193	158	214	144	258
Emc4	42	92	32	138	82	132
Katnbl1	147	173	157	224	170	273
Emc7	178	335	239	397	355	480
Chrm5	0	0	0	1	0	1
Aven	34	47	37	97	79	90
Ryr3	3	13	6	2	2	4
Mir1954	0	0	0	0	1	0
Tmco5b	0	1	0	0	0	0
Fmn1	15	11	9	20	39	22
4930533B01Rik	0	0	0	0	0	0
Grem1	0	0	3	0	0	0
Scg5	3	7	4	3	1	4
Arhgap11a	17	26	19	43	46	57
Gjd2	0	1	1	0	0	0
A530058N18Rik	0	4	5	0	0	0
Actc1	821	1530	1180	752	114	617
C130080G10Rik	8	27	13	2	3	2
Aqr	83	98	137	148	111	165
Zfp770	35	73	71	51	43	85
Atpbd4	127	229	169	229	266	270
4930528P14Rik	0	0	0	0	0	0
3110099E03Rik	0	1	2	0	0	0
BC052040	15	21	23	29	33	29
Mir1951	0	0	0	0	0	0
Meis2	210	356	222	268	285	320
2810405F15Rik	0	0	0	0	0	0
Tmco5	0	0	0	0	0	0
D330050G23Rik	0	0	2	0	5	1
Spred1	36	42	46	37	96	55
Mir674	0	0	0	0	0	0
Fam98b	191	276	348	318	376	365
Rasgrp1	30	32	41	59	80	94
4930412B13Rik	1	1	0	0	0	0
Thbs1	206	415	579	449	1198	390
Fsip1	6	12	18	13	6	26
Gpr176	4	5	7	17	33	31
1700054M17Rik	0	2	0	0	0	0
Eif2ak4	48	114	90	113	95	130
Srp14	513	804	638	849	778	911
Bmf	41	51	46	72	35	101
Bub1b	40	19	27	46	46	58
Pak6	3	2	9	9	18	15
Ankrd63	62	41	62	43	5	66
Plcb2	22	28	40	50	54	59
5430417L22Rik	130	225	150	223	206	293
A430105I19Rik	158	231	201	285	412	359
Phgr1	1	1	5	10	9	20
Disp2	46	80	62	97	189	150
Knstrn	3	7	10	19	16	19
Ivd	83	147	142	114	68	168
Bahd1	104	177	147	126	148	204
Chst14	90	119	121	140	132	192
Ccdc32	69	88	90	109	114	114
Rpusd2	9	23	17	13	17	26
Casc5	7	4	3	5	7	15
Rad51	22	6	5	29	27	23
Rmdn3	142	197	197	248	223	262
Gchfr	5	4	9	9	4	8
Dnajc17	13	22	14	19	26	37
Gm14137	0	0	0	0	1	0
Zfyve19	18	48	32	51	69	39
Ppp1r14d	4	9	6	17	14	9
Spint1	204	249	247	367	378	397
Rhov	7	4	3	6	14	6
Vps18	20	72	48	61	81	111
Gm14207	11	32	9	16	6	30
Dll4	302	376	283	335	298	632
Chac1	16	22	4	25	16	37
Ino80	90	166	164	141	247	175
Exd1	3	6	0	5	3	5
Chp1	404	603	401	754	494	872
1700020I14Rik	63	74	81	110	79	132
Oip5	11	4	1	13	5	8
Nusap1	34	22	15	74	39	67
Ndufaf1	22	39	33	55	37	50
Rtf1	319	431	338	348	360	471
Itpka	25	31	43	22	9	21
Ltk	10	3	9	9	1	9
Rpap1	25	41	31	53	50	60
Tyro3	55	98	113	94	32	109
Mga	331	561	563	547	560	626
Mapkbp1	71	117	117	101	44	103
Jmjd7	13	23	21	23	39	38
Pla2g4b	14	14	12	10	7	17
Ehd4	3059	3758	3249	3334	2068	4497
Pla2g4e	1	1	0	0	1	1
Pla2g4d	0	0	0	0	1	0
Pla2g4f	1	6	3	7	1	6
Vps39	89	144	162	125	153	196
Tmem87a	120	209	207	234	201	311
Ganc	69	129	98	133	78	154
4931402G19Rik	0	0	0	0	0	0
Capn3	3	3	3	2	3	5
Zfp106	366	600	571	596	665	768
Snap23	108	172	146	267	266	255
Lrrc57	59	63	51	64	59	87
Haus2	4	5	6	10	17	10
Cdan1	28	58	54	50	47	53
Ttbk2	104	122	137	117	51	132
AV039307	4	0	0	2	0	0
Ubr1	233	345	333	293	244	402
Tmem62	36	51	23	72	40	92
Ccndbp1	254	246	349	309	271	343
Epb4.2	0	0	0	1	0	1
Tgm5	0	0	1	0	0	1
Tgm7	0	0	0	0	0	0
Lcmt2	31	49	32	48	57	42
Adal	13	25	12	30	7	25
Zscan29	36	55	31	49	63	63
Tubgcp4	10	3	4	11	21	9
Trp53bp1	181	264	289	188	163	222
Map1a	29	52	61	51	35	78
Ppip5k1	28	37	51	51	39	41
Ckmt1	36	48	66	77	34	73
Strc	0	0	2	1	0	1
Catsper2	2	7	12	3	4	11
Pdia3	432	552	451	907	1261	1193
Ell3	7	2	0	7	1	4
Serf2	535	928	586	1130	689	1013
Serinc4	5	0	0	1	2	1
Hypk	294	387	355	515	554	614
Mfap1b	84	128	128	116	120	145
Mfap1a	298	444	371	501	420	573
Wdr76	40	52	45	57	68	83
Frmd5	7	14	8	4	2	1
Casc4	182	359	271	244	202	356
Mageb3	0	0	0	2	1	1
Ctdspl2	55	97	92	76	108	91
Eif3j2	0	0	0	0	0	0
Eif3j1	0	0	0	0	0	0
Spg11	81	149	137	141	163	158
Patl2	0	0	0	0	0	0
B2m	8582	10185	9023	15578	25954	20820
Trim69	0	1	1	6	9	3
4933406J08Rik	0	0	0	0	0	0
Sord	225	272	344	351	184	373
Duox2	0	0	0	0	0	0
Duoxa2	1	0	2	0	0	0
Duoxa1	0	1	0	0	0	0
Duox1	0	0	0	0	0	0
